sourceColumnId,documentId,documentFormat,sheetName,rawColumnName,columnIndex,canonicalFieldKey,confidence,method,parserVersion
doc:a9bec60c44bb1a91a8bdbff2:col:81,doc:a9bec60c44bb1a91a8bdbff2,auto_bom_excel,변경부품 list_Best1,구조,81,,,,bom_graph_etl.v0.1
doc:a9bec60c44bb1a91a8bdbff2:col:82,doc:a9bec60c44bb1a91a8bdbff2,auto_bom_excel,변경부품 list_Best1,Gate,82,,,,bom_graph_etl.v0.1
doc:a9bec60c44bb1a91a8bdbff2:col:83,doc:a9bec60c44bb1a91a8bdbff2,auto_bom_excel,변경부품 list_Best1,금형사이즈,83,,,,bom_graph_etl.v0.1
doc:a9bec60c44bb1a91a8bdbff2:col:84,doc:a9bec60c44bb1a91a8bdbff2,auto_bom_excel,변경부품 list_Best1,톤수,84,,,,bom_graph_etl.v0.1
doc:a9bec60c44bb1a91a8bdbff2:col:85,doc:a9bec60c44bb1a91a8bdbff2,auto_bom_excel,변경부품 list_Best1,"목표
C/Time",85,,,,bom_graph_etl.v0.1
doc:a9bec60c44bb1a91a8bdbff2:col:86,doc:a9bec60c44bb1a91a8bdbff2,auto_bom_excel,변경부품 list_Best1,금형 합격,86,,,,bom_graph_etl.v0.1
doc:a9bec60c44bb1a91a8bdbff2:col:87,doc:a9bec60c44bb1a91a8bdbff2,auto_bom_excel,변경부품 list_Best1,Unnamed: 87,87,,,,bom_graph_etl.v0.1
doc:a9bec60c44bb1a91a8bdbff2:col:88,doc:a9bec60c44bb1a91a8bdbff2,auto_bom_excel,변경부품 list_Best1,Unnamed: 88,88,,,,bom_graph_etl.v0.1
doc:a9bec60c44bb1a91a8bdbff2:col:89,doc:a9bec60c44bb1a91a8bdbff2,auto_bom_excel,변경부품 list_Best1,부품 개발,89,,,,bom_graph_etl.v0.1
doc:a9bec60c44bb1a91a8bdbff2:col:90,doc:a9bec60c44bb1a91a8bdbff2,auto_bom_excel,변경부품 list_Best1,Unnamed: 90,90,,,,bom_graph_etl.v0.1
doc:a9bec60c44bb1a91a8bdbff2:col:91,doc:a9bec60c44bb1a91a8bdbff2,auto_bom_excel,변경부품 list_Best1,Unnamed: 91,91,,,,bom_graph_etl.v0.1
doc:a9bec60c44bb1a91a8bdbff2:col:92,doc:a9bec60c44bb1a91a8bdbff2,auto_bom_excel,변경부품 list_Best1,Unnamed: 92,92,,,,bom_graph_etl.v0.1
doc:a9bec60c44bb1a91a8bdbff2:col:93,doc:a9bec60c44bb1a91a8bdbff2,auto_bom_excel,변경부품 list_Best1,일정,93,,,,bom_graph_etl.v0.1
doc:a9bec60c44bb1a91a8bdbff2:col:94,doc:a9bec60c44bb1a91a8bdbff2,auto_bom_excel,변경부품 list_Best1,비고,94,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:0,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,Unnamed: 0,0,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:1,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,No.,1,row_no,1.0,auto_header_match,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:2,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,"부품
개발
등록",2,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:3,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,"BOM
Level",3,bom_level,1.0,auto_header_match,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:4,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,Part Type,4,part_type,1.0,auto_header_match,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:5,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,"금형
개발",5,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:6,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,"사내
제작 or
직거래",6,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:7,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,Base P/No,7,base_part_no,1.0,auto_header_match,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:8,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,New P/No,8,new_part_no,1.0,auto_header_match,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:9,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,Class Desc.(Part Name),9,part_name,1.0,auto_header_match,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:10,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,Fig.,10,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:11,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,변경점,11,changing_point,1.0,auto_header_match,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:12,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,변경사유,12,changing_reason,1.0,auto_header_match,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:13,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,Quanty,13,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:14,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,설계자,14,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:15,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,부품개발,15,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:16,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,금형처,16,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:17,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,양산처,17,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:18,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,Design,18,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:19,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,Process,19,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:20,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,"Why don't you 
excute DRBFM?",20,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:21,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,심의도,21,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:22,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,도면합의,22,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:23,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,확정도,23,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:24,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,"도면결재/
배포(GPDM)",24,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:25,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,Unnamed: 25,25,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:26,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,Unnamed: 26,26,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:27,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,Unnamed: 27,27,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:28,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,Unnamed: 28,28,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:29,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,양산구매,29,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:30,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,"표준/
비표준",30,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:31,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,비표준 사유,31,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:32,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,"그리스
도포 여부",32,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:33,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,"CTQ
대상",33,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:34,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,"핵심부품
대상",34,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:35,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,"장납기
여부",35,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:36,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,4신여부,36,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:37,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,APQP,37,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:38,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,고도화,38,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:39,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,"수율 관리
대상 부품",39,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:40,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,"한도 견본
(샘플)",40,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:41,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,"인정
시험
실시",41,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:42,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,부품품질,42,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:43,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,서류항목,43,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:44,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,Unnamed: 44,44,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:45,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,시험항목,45,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:46,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,Unnamed: 46,46,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:47,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,Unnamed: 47,47,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:48,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,Unnamed: 48,48,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:49,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,공정진단,49,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:50,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,공장심사,50,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:51,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,Unnamed: 51,51,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:52,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,초품일정,52,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:53,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,Unnamed: 53,53,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:54,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,"금형
초품",54,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:55,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,"금형
이관",55,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:56,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,HSMS,56,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:57,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,양산초품,57,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:58,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,Unnamed: 58,58,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:59,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,입고,59,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:60,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,IQC,60,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:61,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,R&D,61,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:62,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,QA,62,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:63,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,승인,63,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:64,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,Unnamed: 64,64,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:65,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,Unnamed: 65,65,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:66,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,Unnamed: 66,66,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:67,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,"New Material/Supplier
신규재질/업체
(O / X) ",67,supplier_name,1.0,auto_header_match,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:68,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,"Antibacterial / antiseptic parts
항균/살균
기능부품(O / X / NA)",68,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:69,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,"Substace Name
물질명
(CAS No.)",69,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:70,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,"Supplier of Biocidial Substances
살생물질 공급업체",70,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:71,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,"MOE assessment for biocidal substances
살생물질-MOE평가
(O / X) ",71,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:72,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,"Analysis evidence of Biocidal Substances
살생물질 분석성적서",72,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:73,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,Unnamed: 73,73,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:74,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,Unnamed: 74,74,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:75,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,금형담당자,75,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:76,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,"Drawing
agreement(DR)",76,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:77,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,사이즈 (W x H x D),77,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:78,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,재질,78,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:79,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,Qty,79,quantity,1.0,auto_header_match,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:80,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,Cavity,80,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:81,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,구조,81,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:82,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,Gate,82,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:83,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,금형사이즈,83,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:84,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,톤수,84,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:85,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,"목표
C/Time",85,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:86,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,금형 합격,86,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:87,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,Unnamed: 87,87,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:88,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,Unnamed: 88,88,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:89,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,부품 개발,89,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:90,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,Unnamed: 90,90,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:91,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,Unnamed: 91,91,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:92,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,Unnamed: 92,92,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:93,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,일정,93,,,,bom_graph_etl.v0.1
doc:63edd46cc9a0192cfd1ab067:col:94,doc:63edd46cc9a0192cfd1ab067,auto_bom_excel,변경부품 list_Better1,비고,94,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:0,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,Unnamed: 0,0,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:1,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,No.,1,row_no,1.0,auto_header_match,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:2,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,"부품
개발
등록",2,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:3,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,"BOM
Level",3,bom_level,1.0,auto_header_match,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:4,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,Part Type,4,part_type,1.0,auto_header_match,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:5,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,"금형
개발",5,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:6,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,"사내
제작 or
직거래",6,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:7,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,Base P/No,7,base_part_no,1.0,auto_header_match,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:8,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,New P/No,8,new_part_no,1.0,auto_header_match,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:9,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,Class Desc.(Part Name),9,part_name,1.0,auto_header_match,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:10,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,Fig.,10,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:11,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,변경점,11,changing_point,1.0,auto_header_match,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:12,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,변경사유,12,changing_reason,1.0,auto_header_match,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:13,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,Quanty,13,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:14,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,설계자,14,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:15,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,부품개발,15,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:16,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,금형처,16,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:17,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,양산처,17,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:18,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,Design,18,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:19,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,Process,19,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:20,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,"Why don't you 
excute DRBFM?",20,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:21,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,심의도,21,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:22,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,도면합의,22,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:23,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,확정도,23,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:24,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,"도면결재/
배포(GPDM)",24,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:25,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,Unnamed: 25,25,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:26,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,Unnamed: 26,26,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:27,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,Unnamed: 27,27,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:28,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,Unnamed: 28,28,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:29,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,양산구매,29,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:30,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,"표준/
비표준",30,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:31,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,비표준 사유,31,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:32,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,"그리스
도포 여부",32,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:33,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,"CTQ
대상",33,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:34,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,"핵심부품
대상",34,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:35,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,"장납기
여부",35,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:36,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,4신여부,36,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:37,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,APQP,37,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:38,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,고도화,38,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:39,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,"수율 관리
대상 부품",39,,,,bom_graph_etl.v0.1
